sourceid,RA,Dec,prlx,magnitude
5881087280976086528,222.278539,-56.668361,11.684459,1.238246045021679
4272013655042039040,277.987511,-1.002992,4.949827,-0.6267098985223889
6169943210465504384,208.465314,-35.314663,15.626056,1.8698168819129055
5309176239030829056,144.191945,-52.943232,8.505168,0.5492344826014701
6071949167940330880,187.138107,-56.408826,23.470461,2.753677099844243
785548251424251648,172.6034,46.657654,4.62463,-0.7733820393665862
3026205579915201024,89.548836,-0.99411,8.485743,0.5448053727339399
2208500569049354880,346.988441,64.222516,3.139633,-1.6142435739492544
1480408676415217152,217.068375,36.197037,4.210702,-0.9768484670083257
4079636675440568960,279.476771,-21.398029,9.516565,0.7941780913207364
5933236189779815936,242.045142,-53.07896,0.727184,-4.78996442662678
5795421959188015360,226.78429,-71.904983,2.661378,-1.9726161874546069
3021090205146471424,90.537057,-5.137002,3.067609,-1.66413598366087
4942007284534989440,27.584857,-47.816174,6.858653,0.08316815571440195
2284809424791725952,316.372364,78.12652,7.380732,0.24272618025060666
2474456351444863744,13.573379,-8.740878,7.923934,0.3971272477883918
6103462236327605760,217.735815,-40.845148,3.823787,-1.1847555381787416
2265446887586501120,280.793204,70.792823,4.146469,-1.0087238857978633
1572176115892598528,183.680723,53.434546,6.603105,0.0016780165468137653
4804166528283058560,87.980732,-41.10524,1.560623,-3.130521984348741
599730751970496640,129.273909,9.655561,6.679264,0.026676047146498405
575667424601040000,19.059406,87.145401,8.730722,0.6083147990836313
3316311138787345664,88.565938,3.22541,7.578189,0.3009371618824641
2592836679597890688,23.978845,17.433933,15.411705,1.8423834373074914
3475929883195849472,184.980056,-26.737012,3.41622,-1.4291098454926292
961506567552649984,90.078538,44.591842,8.638113,0.5854344049914477
476166638812476416,69.100565,64.261564,6.678532,0.027307056117832573
3680723033495134208,187.911191,-5.052461,7.746305,0.34983896364357747
1438038102484626048,255.320122,60.648928,9.844327,0.8703401563692381
2461844678195795968,32.842484,-10.05292,19.976826,2.407071434418109
5342094895624453504,178.611019,-56.96978,1.311638,-3.506277048488318
1364612956500079616,257.916077,45.324409,2.590088,-2.0287414010895706
4897071309460124416,63.200124,-23.821185,3.137052,-1.6124754117298163
5163967139942513408,54.855759,-10.437728,8.393196,0.5245948249212731
1616022955980056704,225.362761,60.204508,10.990996,1.1101732490620808
3447260808994651008,81.160447,31.143122,4.009621,-1.0794583805243985
4940552596292014336,27.726481,-50.206154,12.812154,1.4433327508597404
4397417044998023936,236.689215,-6.120357,4.562401,-0.7984387311652164
5706189302022176128,126.329011,-21.045683,28.997157,3.2174850998848576
6122221863199412864,211.625016,-34.898733,2.108853,-2.473807460984533
6053620171671090944,187.983326,-63.505814,12.617999,1.4111194432565846
2209979343467610496,356.653159,66.782232,2.533606,-2.074780605767149
5822188882581051904,240.355199,-66.8487,2.275358,-2.308218313292288
3390049198910034560,82.608943,15.360272,9.607032,0.8199771864635927
5259278202328208128,150.491553,-57.349687,4.644577,-0.757916163928698
5362249115531251840,166.892108,-48.639883,5.33605,-0.45653754817271874
1120722620121914880,138.967776,72.946072,11.196415,1.1527579370332166
2042565400924276736,287.94168,31.283444,3.421256,-1.4216091397036088
496662257107008768,67.466578,69.378159,3.12388,-1.6187762868078543
5323862759431817216,137.487111,-52.082616,11.300769,1.1734829878123065
6863535898551993472,298.573333,-23.942897,70.700959,5.155238523410484
423196566637503232,0.127983,59.559577,7.915388,0.40048604079854044
5663166996869197312,143.358206,-22.863643,11.866161,1.2797841827314453
3095392211655546240,119.099581,4.485537,4.197745,-0.9763637349812022
2484969675470524928,21.202887,-2.848713,13.491164,1.5588351082440877
3494239264355311616,180.17588,-21.837544,5.204187,-0.5094635324882688
5316843683356283392,130.586174,-55.774374,10.223386,0.9567557928728689
3622840755679054080,197.836531,-10.514053,2.38639,-2.2024968976138073
1481674557895396864,216.371498,38.392964,5.14914,-0.5320484998841248
6359830517850007296,299.007681,-81.349845,4.850906,-0.6611747048709535
6855318389161195904,311.541723,-21.514118,11.134887,1.1432060702425293
2997080165432952576,86.808294,-12.804644,2.959278,-1.733928172515844
651636393815708800,127.155518,14.21077,9.032454,0.689291792469584
4513165073646443008,286.989138,16.852034,47.328949,4.285916302546139
5848625711974688384,222.185539,-66.593609,2.412519,-2.1772472882365737
5405648557484169344,148.45865,-51.146706,1.920536,-2.6724777383679807
6019397116350518528,249.771708,-37.217574,6.883428,0.09945087047630885
5296496018086945664,136.531985,-64.499735,5.976494,-0.20732356081007453
3442900661273401600,84.826291,29.215187,0.76197,-4.67975063602468
2748881122159112960,4.141707,8.240091,7.345299,0.2406113950541915
3190737736845597824,61.475527,-10.29581,2.715741,-1.9199602552315298
2194570134681591680,310.074667,60.506092,30.056551,3.3003037183126587
5586599790255511680,112.376034,-36.684623,3.088445,-1.6406266415507975
2832463659640297472,346.870165,21.134031,24.461952,2.853196548252752
1962909425622345728,332.169743,45.742461,23.524567,2.7683491921136234
6274331119283769088,213.102461,-24.363383,4.65422,-0.7499944596428403
5022876291741784064,24.036049,-29.90715,16.891981,2.049386921306443
2240439285887569152,291.610722,62.557329,4.49681,-0.8241703096528141
5745092432887588352,143.332679,-7.190307,8.418609,0.5379086964950659
611616816265130240,134.284334,17.143605,7.712101,0.3483245429174957
984918228123275776,117.773497,54.129481,33.329597,3.526735312416914
6180149633308111616,195.135633,-33.50564,25.428719,2.939275413296163
3259252390884600704,62.78891,2.318328,2.840881,-1.819912789015996
3215795435043618432,84.879775,-3.564694,23.999166,2.8138637485806743
1904491513839946624,340.265959,36.263428,2.627291,-1.98951310943273
1929070748384089984,341.220842,39.200936,3.392461,-1.4342896816162192
6838704699744176768,326.003906,-14.749329,18.408372,2.2382619102876333
243466822542773248,57.283769,43.96319,14.695876,1.7492753942436092
3305320283117017856,62.256595,13.398208,8.294621,0.5073407345812804
1029450167034513920,129.749305,52.924943,4.239539,-0.9500248262827888
3911288628974428416,174.540704,8.883817,8.415301,0.5387482725640673
4544581007015320576,255.913661,13.6052,12.225922,1.3498101035645504
1156774025847892352,226.918,5.497958,5.332422,-0.45192044237188966
1625248992408317952,248.107225,60.823252,8.698042,0.6107095020019564
3303091946708481792,59.655611,11.027459,2.6154,-1.998676402993361
5253294179046079872,152.340346,-61.548667,2.137775,-2.4364310302492704
2393196978952955648,351.033468,-18.68776,8.563211,0.5770692264774162
3066029135157977088,126.151926,-4.71725,15.510001,1.867467129072688
2422148116544969856,358.198113,-12.01703,2.431634,-2.156072963900657
56413781254974080,53.535349,17.831449,23.859265,2.8028573040980973
662418204838563072,125.840769,18.332075,8.760612,0.627455231148037
5848156426657892480,219.438622,-67.933258,36.019086,3.6978514410582246
5578901662668400640,102.926531,-36.230539,18.143544,2.2088976113362264
6257201758915306624,228.04985,-19.106595,4.378623,-0.8779762300430498
5561088745368683776,108.738159,-41.426353,5.646795,-0.325618892540005
5919349323502758144,262.84701,-56.920981,2.329052,-2.2486990750145495
6427244702486210816,301.396266,-67.323893,55.765436,4.647286510325447
3779604381923079808,155.8601,-4.074015,9.441397,0.7914652980279566
1676282377934772608,195.443795,63.610331,27.625346,3.1230736307418017
1798044803856557952,324.68816,25.498786,8.09132,0.45685988615324824
2340329539312677888,1.945745,-22.508714,11.68968,1.25589711349253
1705819589584418688,250.777371,77.514884,27.81231,3.1382703072459934
4089044096883303168,286.421587,-15.660468,3.995182,-1.0751501583515584
5565533491061588352,106.50949,-38.382796,4.584751,-0.7761432304632461
1196546866121558912,238.233558,17.403109,5.394907,-0.4225841874678551
6427187149924859520,297.472572,-66.813022,3.342284,-1.4620872503811295
3016904707975752448,84.658229,-6.573956,2.741357,-1.892278018518919
6441983518415997696,296.774305,-62.45396,3.609934,-1.294049690884215
6007627119224300416,229.881739,-37.097804,8.426205,0.5467281040548908
6860821651019024896,307.474759,-18.583545,14.019276,1.6523529293073285
3548194876911240960,173.311862,-16.280538,8.09528,0.4601063737557407
4887069052181688192,60.16965,-30.490684,9.417626,0.7887141970649569
1233902704963092608,214.017438,18.911664,21.647938,2.5961936771490137
146740207663868032,69.121927,23.340621,22.947892,2.723380986443681
6263816352154080896,237.909878,-14.13362,4.454037,-0.8357488978602756
1988828900420213888,342.54208,50.676917,1.948914,-2.6305546231637944
5467640122547290880,157.952414,-28.237118,23.255311,2.753268759160431
3538963102407212160,168.145048,-21.749311,4.313242,-0.9051998725948405
5804925824156690048,258.08372,-70.721429,14.338644,1.703625411065195
679023579196041856,125.1338,24.022227,5.736234,-0.28546370333662985
5295190897782497408,115.721948,-58.229887,5.01907,-0.5752177362721849
6052895730979343616,181.595282,-65.709483,8.606961,0.5959301754399178
5095569476517615360,58.303895,-18.434423,4.091456,-1.018903574584055
5371721408207458688,176.302487,-49.069792,6.792352,0.08191192129169345
6109388775800560256,211.545391,-43.091851,7.797643,0.3817637398720688
6489771832811810432,348.532084,-62.701889,34.250041,3.595484478567492
5315438095173290240,125.300395,-57.973201,1.558829,-3.1136706165816825
6747264639856067840,298.77118,-33.046232,4.247909,-0.9366809770778097
2937506911753275008,94.265596,-22.716384,24.866673,2.9007084168209367
3447264588566102144,81.159939,31.223876,4.679299,-0.726469015862925
2892312723243841024,97.163507,-32.371241,2.914066,-1.7547570811019213
6166604749566190080,198.789165,-36.371507,7.799359,0.38315455563047784
374478374633139712,15.725952,41.345131,9.565103,0.8269322550318332
6137323140011654656,198.211655,-42.699736,4.547055,-0.7876009632475593
6585580939595395456,326.123268,-38.553246,3.753222,-1.2034297333255566
169581187344682624,63.243477,32.532646,2.942962,-1.7313157277229063
3550624862030637568,162.905179,-21.250084,2.309457,-2.2575175975625434
3448855856768929536,83.429743,32.748885,4.060121,-1.0322971167824306
1799257977499194752,326.600596,25.563746,8.233319,0.5030927124006279
6244754909333542912,244.246628,-20.104117,4.592053,-0.7647075404690682
5350343775447416704,161.46101,-59.488694,0.602009,-5.176723080080311
6460812689401172864,326.075427,-55.473186,2.93101,-1.7395524991803768
4160006233744631040,276.176131,-7.076043,9.240924,0.754110992484847
2108626018020266240,275.988716,38.739266,3.861102,-1.1405046266220111
6211629647647250944,226.638194,-30.918633,8.153966,0.4827914811024172
3233898035000478464,77.938957,1.036968,4.129126,-0.9945733222820881
187282293759356032,77.578725,37.302154,1.158824,-3.753674594267377
1191518146611956096,238.299717,13.194132,56.240483,4.676816209003896
6555625398129521792,349.930022,-33.708221,5.467668,-0.38419331959334
5391976851928453504,159.709527,-42.75349,4.480417,-0.8165988179880586
1175750359592418176,216.00363,8.243907,7.969895,0.4340719989372861
5878286859176627840,222.312104,-59.407402,1.441885,-3.2782488806663217
2566591062164908928,22.095989,7.961322,8.473943,0.5677736919590721
3516934936698212352,189.685327,-18.249991,15.023649,1.8113151427332337
3327794953625803776,99.40355,10.853152,5.642167,-0.31525431750276667
6063901120782965248,200.201385,-55.800674,0.582826,-5.244429412472968
6886757274888583936,314.674081,-14.483208,11.189622,1.1720860787154965
1237414819968763776,221.335805,18.885039,6.405658,-0.03907626082877691
2294405721759384064,270.015941,80.001433,22.433816,2.6827617675546147
2899947933845777920,96.796497,-25.857461,34.025668,3.5878333006577066
3312637842237882880,67.966122,15.851471,21.005055,2.540496115198483
4230151841456879104,305.830055,-0.452335,2.760542,-1.8660992047103555
5936016579802251008,254.119619,-52.283936,8.743817,0.6375862982753304
4145362250760008832,269.079307,-15.812851,12.745943,1.456094859891989
1935556428178828672,343.417251,44.749061,18.148707,2.2235414463735736
6227994469480816256,227.463635,-23.986088,5.125996,-0.5217626852366415
2582826897537248384,17.090979,9.908197,2.495678,-2.084705246879677
5587549459067657472,117.311011,-35.243248,6.700463,0.059924066786024355
5416248674192566016,156.321714,-42.46746,5.169593,-0.5030882369596785
6117782859888638464,214.849234,-37.003088,14.416318,1.7240107677733167
1998132418058968064,358.890961,57.412169,0.501872,-5.567084167083877
3332134691661650816,95.651395,12.570092,15.58141,1.8930037774375066
3515784744456187520,190.454948,-19.759023,15.776393,1.9210845814204944
4449357115297455872,252.394284,13.261024,10.846715,1.107724145582834
3923191422165480448,177.160813,14.284247,14.833775,1.787711436544745
603285369983980288,128.437552,13.257101,8.933686,0.6866664193986978
2866785052540493952,357.414467,28.842502,12.018748,1.3308231465652813
2888135575488124800,86.827835,-35.673807,5.729911,-0.2775676183559561
657244521593508992,123.055171,17.64782,41.154337,4.003928047792171
2104983267278926336,283.369025,42.9026,2.545679,-2.0389478001866657
5238039176739142400,163.19297,-68.21026,2.975788,-1.6997920593635047
1805241244904185984,305.085496,14.569281,6.987811,0.15408575032442506
6717136921744374016,286.687291,-41.540262,2.525243,-2.0558961204369393
3464574509357459712,176.77959,-35.907001,9.395174,0.7975811385425349
2174233636348983296,324.411663,54.04219,4.919804,-0.6071869936977627
5585201074025780096,114.635676,-38.781647,7.862957,0.41103550327485827
2908013783647489280,84.528747,-27.210753,2.06388,-2.493298787290186
5821125860988362752,244.271999,-67.941659,18.185862,2.23212045600809
5889418349308023424,233.068758,-50.871253,2.261464,-2.294455606748814
6672206890902250240,302.26633,-47.068214,4.915928,-0.6082894326623389
6165341341986059520,205.4397,-33.597363,2.400729,-2.16432230685173
5722357143767071104,126.481575,-14.929488,8.817104,0.6607078171856813
3796597059252894848,171.973626,-1.699928,6.14463,-0.12341931555253716
5905827117185082880,220.460145,-47.275208,2.870377,-1.7758872928683864
1872982706058721152,315.587337,39.509033,1.561713,-3.097504872679451
1335756411268494080,261.692119,34.695993,11.042071,1.1500656765315025
6800068239103767680,310.351133,-26.000021,5.365256,-0.4172317555032965
3304436928603408768,63.45772,12.753643,8.714786,0.6361136352792709
1737853104945962496,315.016821,7.516331,11.6851,1.2731501669798497
2181544426593974400,307.838429,52.3098,8.611862,0.6107453094737529
5580229563477650304,98.850862,-36.779784,6.264444,-0.07967534357847939
6619440159652409728,331.153255,-26.822403,3.202681,-1.5364725833575505
1060651214654122112,170.224708,67.100512,7.43725,0.29302090178704177
3055618993431369088,112.713032,-5.226507,1.76282,-2.8329541543221524
796561337846836480,147.368774,36.747308,2.821937,-1.8111384306861193
6753461418673184256,297.299,-28.789406,21.424735,2.59077829445822
4717465707105157120,23.814985,-58.13962,24.770843,2.9059109336192233
4479466244821909376,279.588072,8.834179,5.142537,-0.50779487459981
943841057824988672,100.807403,37.14728,7.00302,0.1629428332801801
3050810451128017792,105.098955,-8.406806,3.162024,-1.5635501903175797
5902918427912754560,228.973646,-48.073732,19.304776,2.3652038336003027
5977233658593947520,256.61821,-35.451054,0.939569,-4.198165603528336
5317997036691469568,127.873393,-54.394202,6.502397,0.002807407810584195
2433522255096671616,353.05283,-11.544615,2.694499,-1.9100118662305974
1558779425702391680,204.428779,50.71486,2.052382,-2.500940014458031
5979913172849957504,258.244001,-32.43834,0.8723,-4.3588916376208555
932761931986441856,118.621824,47.385989,5.208615,-0.47841471346512066
6411617240639271680,335.151353,-57.509819,4.338696,-0.8751978928751623
5451896799663667200,165.169528,-31.838915,32.39683,3.4906415848508834
517534664294712960,41.207276,67.824489,7.79281,0.39665043819739765
5714980790836927104,121.135439,-17.665583,2.723936,-1.8856725028369468
5199170719128170112,160.464246,-79.783261,3.07645,-1.6213996944457527
5851909575289520128,209.629811,-65.800845,6.851448,0.11736882969056595
3044350064397751808,118.199351,-5.42833,23.778729,2.819473186855239
5055405107026636928,53.640041,-31.874808,2.897242,-1.751403138280212
4087059547106934400,287.184346,-18.952782,3.471277,-1.3587906461754322
285317808507191936,75.40034,61.077202,28.32391,3.199585028671205
6270790966720295552,213.305308,-26.612391,5.695538,-0.2834872311503762
44022452711871360,54.857502,16.536547,8.761911,0.6520361873714808
1129422299717456768,164.985321,77.77008,6.481761,-0.002310933083975897
1245341508531520896,210.403162,17.668011,1.855294,-2.7186682996233653
597447616074699136,134.42507,9.387727,4.324562,-0.8809493607827985
182071570715713024,79.075597,34.312511,2.573989,-2.007292566974611
894177491988669952,115.681014,34.000212,15.431713,1.8819986883698636
5485072398370329344,104.665088,-55.729483,11.289369,1.2037353422747827
3158739229761093504,104.107573,9.956536,4.644322,-0.7249763869850714
5780285223118104832,235.477638,-76.082149,7.814555,0.40500826075429686
3307195225320344320,66.060399,12.157883,5.59334,-0.3209069029690941
1948927035028682112,330.56664,36.982749,2.843121,-1.7902252841822097
33982335297474560,46.169285,15.855614,6.216422,-0.09115055625889923
803591580836660352,152.745659,40.66162,4.510115,-0.7879089211770776
5423801425726635264,139.016759,-44.898698,0.543125,-5.384055031036294
565226393465365376,20.944903,78.726075,0.684727,-4.880934733966891
2486064685972601472,33.473152,-9.064542,3.317252,-1.4546036769935373
3638711484471311616,201.547065,-1.192456,12.80052,1.477647062514139
6098070987224611840,219.793911,-46.585428,29.410242,3.2841319904088966
2994992094070424192,86.782473,-16.238124,4.534218,-0.7758330166352234
1963812021591567872,320.951586,37.35144,2.667601,-1.9277256422498272
3136992302813412608,115.396466,3.62469,5.210329,-0.4739122641421414
3011731024732307712,88.032192,-9.041759,10.549154,1.0579941617402007
2751054066372848768,7.0837,10.189004,26.252556,3.0378959677870885
5114586492192519168,58.816799,-12.099217,20.743242,2.5264511702642594
5814541916638955648,253.07315,-67.681863,6.402072,-0.02630322966384746
428520986055878272,7.583183,59.97753,3.202052,-1.5306800979835238
1752127926971612160,307.031598,8.437523,8.874034,0.6831674417044002
726769184436883584,154.752671,24.712169,3.749415,-1.187436437482516
6389620720251631360,351.780626,-66.580942,2.969763,-1.6935980394394345
3137212170779314944,115.204141,4.071405,3.847822,-1.1310391330227336
1497007144465726080,207.946262,39.669333,2.503215,-2.064450237169435
6079999448475154688,196.055078,-52.895758,4.251009,-0.9142508778388159
2232423983561258112,354.792509,75.292943,11.77806,1.2988058118992907
3654258613247786368,217.460552,0.828966,13.302729,1.5632397191453595
6487463923545456384,359.33369,-62.956477,15.687709,1.9215136238282255
1880240474921387392,334.446931,26.936488,3.021271,-1.6550845895786033
5480548595216965120,105.270819,-58.939281,18.428277,2.2718716580886245
283455437670454016,86.035086,61.476538,7.622506,0.35499187444643354
3279907614462879616,66.753235,2.079226,6.92051,0.1452095026481821
2845296369086334720,347.954025,26.846793,13.440288,1.5866288746421198
4682863148465721728,59.678962,-57.102315,15.855201,1.9455167602411265
145788339833322368,65.934066,22.964737,2.503559,-2.0624188468246523
2063197186858948992,309.348342,38.328473,9.254534,0.7774517765338622
3532649053804612224,168.657677,-26.07531,4.255526,-0.909517758650292
5558856981578610304,102.490482,-45.450676,5.580415,-0.32086651292130064
2718603526867397504,344.799332,11.728681,10.514547,1.0548468332152492
3431191274757139328,90.251889,27.572352,0.576372,-5.250483626285899
1322867214413070464,242.915022,33.342831,5.00834,-0.555147979747268
2541245120121779072,3.732086,-3.027529,3.593539,-1.2759591873283842
5883190612329291392,230.053781,-57.398204,2.348814,-2.199068865818104
3163926729918019840,116.058515,12.859989,4.976205,-0.5687306836531949
1285985917926276736,220.305661,31.572173,3.944696,-1.0730843014485636
2547964815499312768,4.44915,1.688775,8.813107,0.6726542146338996
5618018438104581888,109.159656,-23.310767,9.405811,0.8142792390066358
5595434194391934976,118.807571,-30.917529,3.106367,-1.5908741804822473
4074362077587604480,285.103652,-24.941985,5.681016,-0.2799969378753442
1011264588308575232,139.380013,46.817283,9.448229,0.8247710543943025
59396206544205056,48.4788,18.973375,4.486523,-0.7922015075606765
1643294658279720960,243.105536,67.143994,7.347421,0.2793186260209577
5858834368253510272,199.186065,-65.138503,24.821534,2.9231040895098914
6803919687302528,45.468072,5.336219,9.239783,0.7773638588011753
2783827415620242560,18.531655,16.13336,7.677471,0.37527592331974446
3157651507823468544,105.824555,9.138381,12.681393,1.4654638083378728
1395445285471737344,229.56226,45.619836,2.569973,-2.000660196597625
4040635280015859840,268.240066,-35.624547,13.515042,1.6041659983571819
6664357713612410240,290.251928,-45.373955,3.199803,-1.5240747937857257
3576836467618851456,186.298744,-11.610728,14.152476,1.7044841353678937
4595464270548165504,264.033762,28.185217,7.266229,0.2572094040972619
4935409802451283456,21.174582,-44.528658,4.863555,-0.6145598424898964
2168990198522326528,314.6252,50.461808,3.319578,-1.4436276114799327
2085224321778525696,299.83516,45.772458,7.592467,0.35296356485533487
2951307019634077312,96.677753,-14.603484,5.125605,-0.5001913268203353
5519152448476586752,119.757432,-45.21583,2.819311,-1.798126070918661
3250477261599098752,54.909725,-3.393305,7.809529,0.41438320980312504
2600144755430782592,333.107391,-14.194177,22.626866,2.724506024488175
712054695201335296,135.350545,32.252297,7.013287,0.18119505800877178
1535113503063938944,185.945401,42.5428,7.604758,0.3570179920523522
1013695810383617152,130.750362,46.90059,7.22633,0.24633095160880814
1473208318361479296,199.767549,35.128063,15.867679,1.9545280309985955
274343754751868544,74.206088,55.824013,3.868786,-1.1100294620031281
2903550316192915584,87.998273,-29.449471,3.315258,-1.4453033413996295
1924499223851942272,349.597114,41.773624,7.132785,0.21851966747419382
5893245062075169152,220.136391,-56.440807,4.316889,-0.8716565909869676
3841515476501420928,143.172368,1.863995,7.890152,0.4380218488261818
6745790877662145152,290.606937,-31.936657,2.364115,-2.1789700072900686
5097219980909124864,61.036718,-16.589002,7.001712,0.1787242152476587
6661700129586273408,286.731786,-48.299201,8.841395,0.6853199681676259
2550687966499222144,9.377453,3.135087,5.094826,-0.5114372177875133
731365898954907392,162.473806,27.974084,11.712086,1.2961182634094932
1735641639169396864,312.496413,5.544585,8.253657,0.5362130839727364
310045825013846144,18.247929,30.064082,8.47823,0.5947829703235108
5996132790321284992,239.990992,-40.653153,1.638561,-2.9743549307907813
2347427402266219008,10.139887,-23.806466,35.050798,3.6768895498944705
5618656704605269376,111.928896,-22.859201,2.75875,-1.843004269151443
5908587990878500352,224.863219,-43.159894,3.370549,-1.4079397742014912
2452023015703982336,21.166516,-15.66055,7.871774,0.43422408466097906
6344540984032690688,323.014308,-84.8102,4.781687,-0.6479852768412186
6896718266120450560,317.696109,-9.354334,9.100879,0.7497207013932492
1784528679214945024,322.24962,17.905919,6.302046,-0.048219155704369854
2669361142702790272,329.729096,-4.374234,26.752954,3.091385714042154
5938368984926324992,253.631481,-49.710825,1.722448,-2.8647034019752553
1456479523822233344,205.064529,31.012444,7.036997,0.19151882939893206
15759613694243712,47.661789,11.872516,7.417853,0.30610311320142713
6421685468618119808,291.022594,-68.371091,4.384496,-0.835621608979821
4326335782924731904,252.11233,-14.909451,5.193929,-0.4676359569365154
6063386613742835072,197.900173,-56.908974,1.936821,-2.609596573493853
4732182395365306240,54.435768,-55.396323,2.388042,-2.1544241963234008
6064141432806909696,205.733732,-56.767989,1.076383,-3.884554849712792
1326482271205949184,250.964974,34.039057,18.642216,2.30843767833273
1072874863377584768,164.75778,69.98901,1.796777,-2.7715331015980134
5204503247443529344,158.85285,-76.308954,5.43238,-0.36893429182359583
5924555373627918464,261.889867,-53.222507,2.816734,-1.7951078197156587
2994131313904384256,90.640938,-14.497102,8.193233,0.5234735277300526
3404090477793723520,82.680825,22.462164,9.386447,0.8188461613847942
5417271941559067136,154.617516,-41.668475,6.066409,-0.1289405635531402
1810687847547417856,309.770696,15.83813,3.121112,-1.5720282327559545
1028755206966173440,128.139431,53.114515,16.808052,2.0841209150041546
6602654259228571264,341.829505,-34.161598,9.01698,0.7318955319732154
540077264003238528,7.736219,77.019252,26.141404,3.0434035445849297
4117232860703242240,264.686731,-21.912717,10.199705,0.9997170555130843
1198898034296727680,242.02052,17.05425,7.847728,0.43074971055327005
4058692765692242432,261.906442,-29.724707,4.511193,-0.7715119615608899
6590806093727126912,323.060679,-33.944643,6.317334,-0.04012680586981965
5894639895631199104,219.301662,-53.06086,4.662666,-0.6995414658887658
5943133993408828928,250.764857,-46.07031,1.042613,-3.9520773214979688
186270536902360448,74.083695,36.168521,1.060912,-3.914212191235066
6089748096519831296,212.39574,-51.504731,5.836079,-0.21175318958873568
5524580737379318016,132.587536,-42.089775,1.062254,-3.9111591243287105
4833994732555940352,52.654399,-47.375038,8.336804,0.5630139563162508
6146695991304132608,186.185937,-41.384608,7.305714,0.2763493334576381
3602373445511777536,180.257159,-1.768495,5.937424,-0.1736136818601146
4130247294379996032,250.143895,-20.40852,8.567923,0.6228527741648797
1517746270227193856,188.447591,33.384617,8.440433,0.5903896340092274
2759948634405916288,354.979729,9.67725,14.050947,1.6972149781501624
3543279991215013120,175.51466,-20.29441,13.226492,1.5661103679289337
3228374397821605504,73.711292,0.467143,3.268838,-1.4691280102052442
5522548187060866816,127.43997,-46.331632,4.977673,-0.5559571852423684
2186922756433246592,307.363001,56.068215,3.271371,-1.4672790028295424
448152697443908480,53.412432,54.974859,13.172333,1.557554506279839
82712106524911104,37.726812,17.70349,11.427224,1.249023703197988
5836171681271105664,241.3146,-56.339919,0.927503,-4.203931384945506
4053887521876855808,265.495943,-33.503811,0.536575,-5.39229882879166
3335698896040824704,89.11681,9.50933,4.41772,-0.8138450682945138
1261944065391303680,225.217799,22.045614,4.609624,-0.7214174895212437
5307912144259680128,145.449601,-55.213745,2.093441,-2.435402372181173
461063747095295744,44.953013,57.663237,0.408442,-5.983787029419501
3086247401646980096,114.736552,-0.260477,1.488597,-3.175467302929116
3172041022652647552,65.17238,-16.829919,2.255754,-2.272722319249839
5613017756143699456,110.228793,-26.963811,1.539146,-3.102640909981858
6146374663329411968,186.284676,-42.514413,19.073435,2.3632065683253227
823773494718931968,152.832929,49.451989,205.314782,7.523275091468781
3449253566443110400,84.440937,33.559191,5.297189,-0.41785165732243
6642476062127252864,297.229643,-52.888325,4.387238,-0.8271200261938336
4244688557705982464,307.070153,2.937207,7.87062,0.4419867240399604
4216467770713113600,305.108576,-6.362131,4.249085,-0.8965139053176312
1486177813925663744,213.597982,41.518289,22.294481,2.7031188336502314
6447753686719216384,299.240332,-57.925813,3.233877,-1.4892105121869559
526024715129959296,14.629914,66.351736,9.123948,0.7634020072134238
2752338227234710784,3.745618,8.820851,13.590287,1.6290081413520223
5976498948652231296,256.584081,-37.227702,7.095639,0.21869456040350954
3768173378004981760,155.674041,-9.39513,2.05795,-2.4690189053700777
6446828928721570176,294.608392,-57.983611,6.418771,0.0012914090255211619
3214685134457907840,77.742145,-2.254784,20.25317,2.4967160404105506
3110688789222400896,110.514504,0.177114,1.83295,-2.719925908741194
4094860616496202624,273.87819,-18.661577,0.486713,-5.5992852684448415
4250876677870605696,303.973202,7.670389,2.658706,-1.9117084217231266
5258994665765546880,153.342658,-56.586695,4.891707,-0.5877428195994838
830137364942108160,157.152028,45.212119,4.0348,-1.0057389392189595
4468373546866391040,271.837422,2.481807,4.303658,-0.8650302408605679
6394227364734625920,343.04198,-63.188848,8.703339,0.6642254993432566
662702703472546816,127.921972,18.987637,3.394815,-1.3800324377985351
5427054429650918528,138.127045,-43.613197,5.272148,-0.4240160335334924
6641904487879804928,295.078579,-54.417841,7.729683,0.4072254177328105
1354968521537483520,254.45903,42.512239,5.010165,-0.5342848562829996
4186792020603510144,293.889383,-12.253201,8.657008,0.6533770942598043
5834719982292240640,241.025801,-59.176213,1.810003,-2.744960526531518
2721401749600227200,330.033093,6.71745,2.173342,-2.3476826357101714
235776425900114176,49.440777,39.283297,6.180407,-0.07821962129219528
6074161385328709120,193.102315,-53.829942,2.173664,-2.3473269365373888
6234178878787196032,234.565941,-28.206777,4.467425,-0.7827306489068402
4474937871797638528,271.843635,6.542719,3.245966,-1.4760951676039529
6337304342094223744,224.718317,-4.989724,29.148432,3.290261987231027
3722642807656724608,210.335282,8.894918,12.175731,1.3948832230415942
5353181099561680896,162.9936,-55.138295,5.185962,-0.4583623491819466
705832623326195456,133.561215,30.579291,8.613463,0.6434459625064406
4047453660849395200,278.998544,-29.699157,3.554139,-1.2787259561587714
6282129199345325952,222.963716,-18.355337,3.057917,-1.605144533354908
470608916774465920,62.364841,59.90806,2.640936,-1.9232426164258634
140480722327539328,42.720379,35.393914,4.846201,-0.605024885597846
