RA,Dec,magnitude
234.180364,-66.317283,3.768162
322.487178,23.638856,3.769129
320.522162,19.804790,3.772009
94.478342,61.515276,3.772192
311.919109,-9.495932,3.774703
112.040530,8.925574,3.776754
164.941441,-18.298215,3.777938
109.207541,-67.957115,3.778655
112.768493,82.411282,3.779588
316.781820,-25.006049,3.781940
318.956210,5.247493,3.782287
131.674140,28.759699,3.783235
337.823877,50.282570,3.783707
144.271550,81.326307,3.785223
193.588079,-9.539057,3.785582
75.854496,60.442182,3.789696
264.866151,46.006348,3.790645
211.982385,43.854315,3.792248
309.478198,18.268857,3.792551
298.815472,-41.868033,3.793246
205.184320,54.681588,3.797435
84.227062,9.289316,3.797651
275.806806,-61.493872,3.799543
48.020701,-28.984870,3.801439
135.635961,67.629696,3.803254
108.342875,16.158780,3.803366
6.981968,-33.007386,3.803789
59.686540,-61.400248,3.804274
133.761617,-60.644438,3.808686
209.567631,-42.100843,3.808906
69.172598,41.264752,3.810000
122.839504,-39.618530,3.810210
277.208693,-49.071610,3.814260
202.990722,-6.256019,3.815022
351.511365,-20.642302,3.815082
184.976184,-0.666875,3.815949
188.115970,-72.133015,3.816169
261.628676,4.140389,3.818025
40.167597,-39.855498,3.821736
86.821235,-51.066136,3.823242
7.012680,17.893217,3.824550
131.099636,-42.649191,3.825603
158.202765,9.306570,3.825666
221.524378,15.131856,3.827463
234.512438,-42.567087,3.828281
346.751120,9.409438,3.830867
271.885630,28.762527,3.832115
164.006016,6.185340,3.834727
52.718326,12.936672,3.836123
12.170969,7.584859,3.836344
204.998506,-49.949901,3.836441
160.884400,-60.566608,3.838042
151.975755,9.997219,3.838813
238.456870,-16.728700,3.840686
345.219560,-52.754190,3.841697
220.855610,26.527783,3.841982
56.079756,32.288203,3.842228
14.189229,38.499489,3.843221
63.724475,48.409256,3.846112
153.683084,-42.121721,3.846665
335.414645,-1.387299,3.849263
189.424435,-48.541335,3.850043
337.292885,58.415208,3.850600
159.324532,-48.225667,3.854386
181.301204,8.733166,3.857797
356.597842,3.486702,3.861429
339.658442,56.795491,3.861995
56.456796,24.367541,3.863349
131.506775,-46.041507,3.864726
239.221068,-29.214180,3.866735
50.084806,29.048386,3.866792
52.643715,47.995301,3.867585
240.469544,58.566735,3.869275
158.896940,-57.557632,3.870570
227.982984,-48.738042,3.870617
193.278239,-48.943423,3.870740
170.251414,-54.491066,3.873441
80.986718,-7.808257,3.875156
308.475764,35.250826,3.877334
176.628224,-61.178474,3.879374
216.726258,-83.667946,3.879832
17.192472,86.257044,3.880371
138.591681,2.312888,3.881346
150.053214,8.044122,3.883179
314.293478,41.167101,3.885610
244.935069,46.313533,3.887130
290.418042,-17.847103,3.888252
281.793607,-4.747946,3.890501
349.357228,-58.235370,3.891795
187.009702,-50.230697,3.893331
188.369844,69.788284,3.893484
115.951931,-28.954808,3.896106
113.449829,-14.523886,3.896420
42.878540,35.059461,3.901517
126.414835,-3.906531,3.902255
47.275405,49.612874,3.902639
5.443097,-20.058076,3.903345
174.615009,8.134320,3.906972
222.570917,-27.960639,3.907332
262.684717,26.110718,3.909734
156.098524,-74.031737,3.909765
307.348930,30.368551,3.909945
60.789103,5.989283,3.910420
255.072142,30.926523,3.913435
200.985560,54.921690,3.913775
69.079762,-3.352481,3.913929
140.373229,-25.965484,3.915372
216.297456,51.848967,3.917229
241.701722,-20.669293,3.918366
6.551493,-43.679686,3.918505
115.884875,-28.410754,3.919099
311.415592,30.719819,3.920245
188.726712,-67.756911,3.921297
264.136801,-38.636218,3.923714
359.828544,6.862826,3.924175
348.974555,-9.087810,3.924721
250.763612,-77.519010,3.925097
334.209020,-7.783386,3.926515
57.363275,-36.200477,3.928332
139.710831,36.802035,3.928573
270.161320,2.931526,3.932415
349.436259,49.015328,3.934003
182.912716,-52.368499,3.935946
329.163079,63.625549,3.940110
137.819312,-62.316911,3.941410
343.987145,-32.539479,3.941577
214.003499,-6.002391,3.942037
62.165532,47.712367,3.944419
290.659598,-44.459039,3.945255
182.103880,-24.729053,3.946629
30.858140,72.421394,3.948435
124.633639,-76.919248,3.949889
290.971750,-40.616471,3.950460
87.760359,37.305367,3.950514
353.367102,22.498706,3.950527
30.112144,-8.523942,3.953492
271.507859,22.218845,3.955155
137.012172,-25.858537,3.955338
199.401153,5.469942,3.956471
191.282590,45.440315,3.957619
55.538680,63.216886,3.957753
237.739687,-33.627326,3.958363
135.157358,41.781756,3.959608
304.412054,-12.508205,3.962830
300.149356,-72.911090,3.963491
289.092040,38.133760,3.965498
316.650429,47.648395,3.965598
24.198321,41.403762,3.966133
115.828345,28.882490,3.968050
251.493289,82.037269,3.969046
